ExecutionId,Report Name,TimeStart,UserName,Full Name,State,Role,Interactions
ed1763f7-a41f-46b1-91be-c1117d872fc8,Client Engagement Dashboard,11/04/2025,user34@company.com,Ryan Sanchez,New South Wales,Reporting Staff,70
d8295ec4-874e-4e4b-b566-4176b2aa67bf,Management Dashboard,11/04/2025,user34@company.com,Ryan Sanchez,New South Wales,Reporting Staff,61
6255bc15-d6b2-4606-ae46-1ae32885e25a,Operations Dashboard,11/04/2025,user34@company.com,Ryan Sanchez,New South Wales,Reporting Staff,36
d0c04020-249e-43ff-8bf0-d1de634f664b,Operations Dashboard,11/04/2025,user11@company.com,Sean Green,Victoria,Management,43
d7fa02cb-f789-4f58-b34c-e4a9302347c4,Client Engagement Dashboard,11/04/2025,user11@company.com,Sean Green,Victoria,Management,290
ed654489-3661-449b-8421-446a0195d21e,Client Engagement Dashboard,11/04/2025,user7@company.com,Stephanie Collins,Queensland,Planners,9
7d7d8d22-0044-4728-90ab-404b2ee92630,Operations Dashboard,11/04/2025,user7@company.com,Stephanie Collins,Queensland,Planners,5
b13edfac-8044-46ad-a0b8-bdb991f11c7b,Client Engagement Dashboard,11/04/2025,user7@company.com,Stephanie Collins,Queensland,Planners,27
49c21293-a2ff-4f3e-9fc9-84c1c2b51311,Management Dashboard,11/04/2025,user7@company.com,Stephanie Collins,Queensland,Planners,33
50040d3b-1fec-4bc9-8ee9-36f364d03348,Financial Dashboard,11/04/2025,user7@company.com,Stephanie Collins,Queensland,Planners,3
664c7c11-2e4a-44ff-8521-e708dfd666c2,Operations Dashboard,11/04/2025,user8@company.com,Stephanie Sutton,Victoria,Enablement,5
4cfc357e-e582-4f6b-b73f-43d56c884d83,Management Dashboard,11/04/2025,user8@company.com,Stephanie Sutton,Victoria,Enablement,22
4fdc3ba5-5dc0-4d2d-a683-02064d632ac9,Operations Dashboard,11/04/2025,user8@company.com,Stephanie Sutton,Victoria,Enablement,22
e96ae3f4-849b-4511-840b-abff2d67a816,Operations Dashboard,11/04/2025,user4@company.com,Susan Wagner,New South Wales,Planners,22
94b529f1-c554-4a0a-8a9b-34f087dbd355,Operations Dashboard,11/04/2025,user4@company.com,Susan Wagner,New South Wales,Planners,10
576d2001-b07b-4697-ac78-d46b9ba30956,Management Dashboard,11/04/2025,user4@company.com,Susan Wagner,New South Wales,Planners,3
189f428e-ed39-4a0d-b68c-d977a697a974,Management Dashboard,11/04/2025,user19@company.com,Tasha Rodriguez,New South Wales,Management,7
1d3ad1d2-8a9a-4c93-87e1-d8675dda57bb,Management Dashboard,11/04/2025,user6@company.com,Theodore Mcgrath,Queensland,Support Staff,12
92917a0b-9468-4054-8e2d-411962474824,Client Engagement Dashboard,11/04/2025,user6@company.com,Theodore Mcgrath,Queensland,Support Staff,37
7be026ac-08b6-47b5-ac5f-38b67ec27bb4,Management Dashboard,11/04/2025,user6@company.com,Theodore Mcgrath,Queensland,Support Staff,3
57044848-e787-4057-bb68-d07a635077c9,Operations Dashboard,11/04/2025,user6@company.com,Theodore Mcgrath,Queensland,Support Staff,21
6caf242d-e229-4885-9f24-7c7684305f23,Client Engagement Dashboard,11/04/2025,user17@company.com,Walter Pratt,New South Wales,Reporting Staff,36
c4e90677-cb32-432c-a5c4-8f6a7f13ace1,Client Engagement Dashboard,11/04/2025,user17@company.com,Walter Pratt,New South Wales,Reporting Staff,9
5c7636dc-c0c0-4cc7-953a-7d3e99e0c39c,Management Dashboard,10/04/2025,user14@company.com,April Snyder,Queensland,Reporting Staff,24
89554342-8110-4d71-9f29-0f0ffcff935c,Client Engagement Dashboard,10/04/2025,user14@company.com,April Snyder,Queensland,Reporting Staff,29
24248945-e065-4dd6-b1f6-6a04c2ac773a,Scorecard Dashboard,10/04/2025,user14@company.com,April Snyder,Queensland,Reporting Staff,18
9de5f825-80c1-4922-b944-2cf665cc3322,Management Dashboard,10/04/2025,user35@company.com,Autumn Robinson,Victoria,Management,22
b29a0570-65af-4c2a-991b-87875eda1c31,Financial Dashboard,10/04/2025,user35@company.com,Autumn Robinson,Victoria,Management,24
c6107fcd-078c-4518-bf05-f64c96596177,Management Dashboard,10/04/2025,user35@company.com,Autumn Robinson,Victoria,Management,21
3276d19d-b85d-4d9a-89fa-7b5e35cb8cce,Operations Dashboard,10/04/2025,user9@company.com,Brian Hamilton,Victoria,Support Staff,15
8367916a-73a2-414a-8a30-a746c7f7d60a,Client Engagement Dashboard,10/04/2025,user9@company.com,Brian Hamilton,Victoria,Support Staff,11
870ad3fb-5eda-4922-86ee-48672884b649,Client Engagement Dashboard,10/04/2025,user9@company.com,Brian Hamilton,Victoria,Support Staff,6
ec86c279-da91-45e0-95ec-df77f98b75eb,Operations Dashboard,10/04/2025,user37@company.com,Charles Wolfe,Victoria,Support Staff,7
e058da6b-0424-4a07-9cc1-27f5bec8a9c2,Client Engagement Dashboard,10/04/2025,user37@company.com,Charles Wolfe,Victoria,Support Staff,14
dc9047fb-e803-4d9c-8fbd-0a22ee88bd88,Client Engagement Dashboard,10/04/2025,user37@company.com,Charles Wolfe,Victoria,Support Staff,37
83a2b8ee-0060-4bef-8a19-af1c43b4ef8b,Operations Dashboard,10/04/2025,user37@company.com,Charles Wolfe,Victoria,Support Staff,1
4eba6fdc-ab91-4a72-9a53-cbaf40406e88,Client Engagement Dashboard,10/04/2025,user16@company.com,Cheryl Bradley,Victoria,Support Staff,29
9abd8009-202d-419f-8af1-dbec10d4f03b,Operations Dashboard,10/04/2025,user24@company.com,Collin Lopez,Western Australia,Planners,6
34b762fe-4c10-4db9-938c-4e364e13875d,Client Engagement Dashboard,10/04/2025,user15@company.com,Dana Nguyen,New South Wales,Planners,15
cfefe78e-ad35-48c3-ab0c-0683e5fd10aa,Management Dashboard,10/04/2025,user3@company.com,Elizabeth Woods,Victoria,Reporting Staff,21
bc796126-ff3b-45be-9455-04fae234f61a,Client Engagement Dashboard,10/04/2025,user3@company.com,Elizabeth Woods,Victoria,Reporting Staff,5
a3ac6407-5363-49f6-869f-c3f43bf45481,Financial Dashboard,10/04/2025,user36@company.com,Faith Cabrera,Queensland,Management,20
d9dad35d-504d-4c6a-9fdc-1f52a8566de6,Management Dashboard,10/04/2025,user36@company.com,Faith Cabrera,Queensland,Management,11
0e341383-1f52-460e-9683-516ebda3211a,Operations Dashboard,10/04/2025,user23@company.com,Janice Johnston,ACT,Support Staff,12
d1b89314-e53d-4af3-8dad-0ff0769c4e00,Operations Dashboard,10/04/2025,user13@company.com,Jennifer Summers,New South Wales,Support Staff,25
aa580689-9fd2-4805-bd3a-abe5802a2e85,Management Dashboard,10/04/2025,user13@company.com,Jennifer Summers,New South Wales,Support Staff,41
dc1d74a1-99f4-459d-80a7-dd142bb2388d,Management Dashboard,10/04/2025,user13@company.com,Jennifer Summers,New South Wales,Support Staff,16
f46be32e-c704-46b1-9756-987310e8b7d6,Financial Dashboard,10/04/2025,user2@company.com,Jorge Sullivan,Northern Territory,Support Staff,23
86a3f580-6be2-4f86-bedd-25f250d070d4,Management Dashboard,10/04/2025,user2@company.com,Jorge Sullivan,Northern Territory,Support Staff,11
81ac817e-482e-4184-854e-8302fbc34a34,Client Engagement Dashboard,10/04/2025,user2@company.com,Jorge Sullivan,Northern Territory,Support Staff,1
7d2d0b58-c4c4-4a6c-aed4-7cff2132a2e6,Management Dashboard,10/04/2025,user2@company.com,Jorge Sullivan,Northern Territory,Support Staff,6
e35b4410-ebfe-412a-b30b-f824a5938e77,Management Dashboard,10/04/2025,user28@company.com,Kimberly Myers,ACT,Planners,230
3a063282-6dc4-4c2d-86ba-22938a0d00f9,Client Engagement Dashboard,10/04/2025,user28@company.com,Kimberly Myers,ACT,Planners,27
ad8bc52c-6868-4d01-bfcd-9b55e6d4ef9f,Management Dashboard,10/04/2025,user28@company.com,Kimberly Myers,ACT,Planners,36
1ad1c78a-de7b-46b0-b0aa-b48cde08e3a5,Management Dashboard,10/04/2025,user28@company.com,Kimberly Myers,ACT,Planners,13
f2fe65b6-c2af-4bc4-a34a-596f3f60302d,Management Dashboard,10/04/2025,user12@company.com,Kimberly Smith,Western Australia,Planners,1
61cf8e0c-5af3-461f-b2ef-ccd2216653a1,Management Dashboard,10/04/2025,user31@company.com,Lauren Hayes,Victoria,Support Staff,7
2017640f-e255-4d14-a9dc-4909b6cfa524,Management Dashboard,10/04/2025,user31@company.com,Lauren Hayes,Victoria,Support Staff,7
92237ff0-f666-4990-b623-4fb632255639,Management Dashboard,10/04/2025,user22@company.com,Laurie Wallace,Queensland,Reporting Staff,23
ef4f0195-6d52-43d8-b302-c9773ac06c17,Operations Dashboard,10/04/2025,user40@company.com,Lisa Johnston,New South Wales,Management,5
a52dc1df-9e8b-44d3-862b-f027aa593099,Scorecard Dashboard,10/04/2025,user40@company.com,Lisa Johnston,New South Wales,Management,45
01e1a2f6-f048-435e-ad7c-b12ff8f4c3ec,Management Dashboard,10/04/2025,user25@company.com,Mary Alvarez,New South Wales,Support Staff,56
adf398e0-9f4a-4445-912b-248212539abd,Operations Dashboard,10/04/2025,user20@company.com,Michelle Kelley,Western Australia,Planners,75
5e15f0aa-e5eb-4623-8408-81dd24cc8843,Client Engagement Dashboard,10/04/2025,user20@company.com,Michelle Kelley,Western Australia,Planners,71
3f6e4db2-496e-4b84-9f7d-da8d3fd173ca,Client Engagement Dashboard,10/04/2025,user34@company.com,Ryan Sanchez,New South Wales,Reporting Staff,54
2289b446-2f60-4735-aa65-0ca6c34ac347,Client Engagement Dashboard,10/04/2025,user34@company.com,Ryan Sanchez,New South Wales,Reporting Staff,139
127ce21b-73ce-4479-81ea-25a1b530fc33,Management Dashboard,10/04/2025,user1@company.com,Norma Fisher,Victoria,Reporting Staff,48
30467259-a3d9-42c6-88aa-6734fe1ff08a,Operations Dashboard,10/04/2025,user1@company.com,Norma Fisher,Victoria,Reporting Staff,14
98a590f4-ee7a-4162-b701-03edb6597fad,Financial Dashboard,10/04/2025,user1@company.com,Norma Fisher,Victoria,Reporting Staff,39
3b6597e7-9fcb-4205-a236-fed6ef05515c,Client Engagement Dashboard,10/04/2025,user1@company.com,Norma Fisher,Victoria,Reporting Staff,2
b096888f-2609-4cde-9c73-c21b0e321bad,Operations Dashboard,10/04/2025,user1@company.com,Norma Fisher,Victoria,Reporting Staff,22
1653812a-d56d-441c-9778-42cd287d2e32,Operations Dashboard,10/04/2025,user26@company.com,Peter Mcdowell,Victoria,Support Staff,5
0c8c612f-3e00-49c1-b4f3-f8c029ced17e,Client Engagement Dashboard,10/04/2025,user26@company.com,Peter Mcdowell,Victoria,Support Staff,23
9ad8fa47-75be-4b3a-8090-c68c7995bd4d,Client Engagement Dashboard,10/04/2025,user26@company.com,Peter Mcdowell,Victoria,Support Staff,7
b66a24c1-4335-428a-866b-a5da2f292250,Management Dashboard,10/04/2025,user27@company.com,Sarah Villanueva,New South Wales,Reporting Staff,40
f2680870-e38a-4f73-9486-5d87210017be,Client Engagement Dashboard,10/04/2025,user11@company.com,Sean Green,Victoria,Management,82
5aa14705-c9e0-4c71-9e0c-8ab9e57e6cb6,Operations Dashboard,10/04/2025,user7@company.com,Stephanie Collins,Queensland,Planners,39
a638443a-88a3-4577-b6ee-8d4ec616fbf2,Scorecard Dashboard,10/04/2025,user7@company.com,Stephanie Collins,Queensland,Planners,37
36dd4dc3-9037-4823-90fd-233bc67e98c4,Operations Dashboard,10/04/2025,user7@company.com,Stephanie Collins,Queensland,Planners,34
1649434e-01be-48e6-9108-b4286c735b1c,Client Engagement Dashboard,10/04/2025,user7@company.com,Stephanie Collins,Queensland,Planners,14
86738be2-b8bf-43fa-a2f3-e0a7d44bc7f1,Client Engagement Dashboard,10/04/2025,user8@company.com,Stephanie Sutton,Victoria,Enablement,6
823930c5-724e-4106-8f85-fd33607fc84a,Operations Dashboard,10/04/2025,user8@company.com,Stephanie Sutton,Victoria,Enablement,37
150fc055-edf2-4289-8c52-01b6249af9b1,Management Dashboard,10/04/2025,user8@company.com,Stephanie Sutton,Victoria,Enablement,20
9cb6b66a-94f5-4031-9cd8-be77d3db5cc6,Client Engagement Dashboard,10/04/2025,user8@company.com,Stephanie Sutton,Victoria,Enablement,2
35cbf875-2e3d-47af-a02b-04e95c989aaf,Management Dashboard,10/04/2025,user8@company.com,Stephanie Sutton,Victoria,Enablement,39
0778c5b7-def1-412b-bbff-676672a56431,Client Engagement Dashboard,10/04/2025,user4@company.com,Susan Wagner,New South Wales,Planners,26
12798924-905b-48c8-b7b2-20df81738164,Client Engagement Dashboard,10/04/2025,user4@company.com,Susan Wagner,New South Wales,Planners,4
c8bff555-938d-4447-b01f-33de21968d42,Management Dashboard,10/04/2025,user4@company.com,Susan Wagner,New South Wales,Planners,20
756e1af1-cf30-47f7-ab4d-768495117e33,Management Dashboard,10/04/2025,user4@company.com,Susan Wagner,New South Wales,Planners,22
76223a9e-2ade-4303-ab8e-d0edbaf5c26e,Management Dashboard,10/04/2025,user6@company.com,Theodore Mcgrath,Queensland,Support Staff,17
c36c831e-d662-4f33-afa9-66d34ede1fed,Client Engagement Dashboard,10/04/2025,user6@company.com,Theodore Mcgrath,Queensland,Support Staff,10
2985c8b8-4dee-4297-b6b9-98a3dd904646,Management Dashboard,10/04/2025,user17@company.com,Walter Pratt,New South Wales,Reporting Staff,39
4808ed5a-d75c-4c0c-bcd8-c11215733e39,Operations Dashboard,10/04/2025,user17@company.com,Walter Pratt,New South Wales,Reporting Staff,14
1535db53-fec4-44fd-83da-6d1538914190,Financial Dashboard,10/04/2025,user17@company.com,Walter Pratt,New South Wales,Reporting Staff,29
97cd5308-1376-4fa4-8287-115416cfdb7f,Client Engagement Dashboard,10/04/2025,user17@company.com,Walter Pratt,New South Wales,Reporting Staff,32
9ee5154e-af62-449d-b5d4-7767e284d4f6,Management Dashboard,10/04/2025,user17@company.com,Walter Pratt,New South Wales,Reporting Staff,38
cc30c424-9789-4097-9ad4-b69cbfc4d422,Scorecard Dashboard,10/04/2025,user32@company.com,Whitney Stark,Queensland,Reporting Staff,73
f8e12409-2d58-48c9-8c2e-5574ec7d056d,Financial Dashboard,10/04/2025,user32@company.com,Whitney Stark,Queensland,Reporting Staff,45
086f7782-20d6-45ef-ae78-8ca66c37b497,Scorecard Dashboard,9/04/2025,user14@company.com,April Snyder,Queensland,Reporting Staff,80
7714f57b-47e4-4f38-9610-0fa1c2d17b1d,Scorecard Dashboard,9/04/2025,user14@company.com,April Snyder,Queensland,Reporting Staff,36
7efc52bf-6391-4d51-9e19-76b2ecafed03,Client Engagement Dashboard,9/04/2025,user35@company.com,Autumn Robinson,Victoria,Management,29
90031c08-f4bf-440d-81de-2a66d0279440,Scorecard Dashboard,9/04/2025,user35@company.com,Autumn Robinson,Victoria,Management,26
f7a23a70-c055-4273-ac65-ad2423f5ad66,Client Engagement Dashboard,9/04/2025,user9@company.com,Brian Hamilton,Victoria,Support Staff,21
04654636-471e-4394-82a8-14bd33346d5a,Client Engagement Dashboard,9/04/2025,user37@company.com,Charles Wolfe,Victoria,Support Staff,50
3f4df243-dca0-47b3-a289-e2ab2d452dc5,Financial Dashboard,9/04/2025,user37@company.com,Charles Wolfe,Victoria,Support Staff,64
ee968c86-14ae-4a90-9dbb-aac37f45342e,Client Engagement Dashboard,9/04/2025,user16@company.com,Cheryl Bradley,Victoria,Support Staff,132
24302345-4ad6-4bf6-b8d3-2b9200341b98,Management Dashboard,9/04/2025,user16@company.com,Cheryl Bradley,Victoria,Support Staff,269
7074c791-1f62-4605-9437-b3a09c3c7064,Client Engagement Dashboard,9/04/2025,user24@company.com,Collin Lopez,Western Australia,Planners,32
de5efe70-3ec0-42f6-949c-241b06edc5d5,Management Dashboard,9/04/2025,user24@company.com,Collin Lopez,Western Australia,Planners,37
b66e09fa-ddb9-4d5f-86bb-a8d526f8ac52,Management Dashboard,9/04/2025,user24@company.com,Collin Lopez,Western Australia,Planners,42
3c8f5048-1c89-4f16-a304-dcd45860a0d0,Operations Dashboard,9/04/2025,user15@company.com,Dana Nguyen,New South Wales,Planners,34
809bbae1-3dac-4b91-8c69-edc9e2361be6,Management Dashboard,9/04/2025,user15@company.com,Dana Nguyen,New South Wales,Planners,8
9dbe3d7c-984d-48e4-b155-0fb9032237f7,Scorecard Dashboard,9/04/2025,user3@company.com,Elizabeth Woods,Victoria,Reporting Staff,14
7e71a86f-646b-4eed-ae3e-a6cfd043bf8b,Client Engagement Dashboard,9/04/2025,user3@company.com,Elizabeth Woods,Victoria,Reporting Staff,16
4542bda1-bc63-48c4-839d-dc13285dc87d,Operations Dashboard,9/04/2025,user36@company.com,Faith Cabrera,Queensland,Management,41
607fef4f-4943-48d5-bf8d-650b9b6ad9b6,Management Dashboard,9/04/2025,user36@company.com,Faith Cabrera,Queensland,Management,25
7acd2e44-5582-40a4-99e7-3184d80c7f2c,Management Dashboard,9/04/2025,user23@company.com,Janice Johnston,ACT,Support Staff,7
6fe34084-ba4b-4f29-9624-11ff875bc7a8,Management Dashboard,9/04/2025,user2@company.com,Jorge Sullivan,Northern Territory,Support Staff,39
7808e7c6-d114-4bce-a4cd-3ef3f6ec2238,Operations Dashboard,9/04/2025,user2@company.com,Jorge Sullivan,Northern Territory,Support Staff,21
3c573ba1-5963-4de6-b1ff-9ee3b359859c,Operations Dashboard,9/04/2025,user2@company.com,Jorge Sullivan,Northern Territory,Support Staff,11
b4968afb-01df-47c9-b101-07bba62709de,Client Engagement Dashboard,9/04/2025,user2@company.com,Jorge Sullivan,Northern Territory,Support Staff,41
f800ae1b-4fb4-47e0-9d9b-064d12f56eda,Management Dashboard,9/04/2025,user38@company.com,Kenneth Kent,Western Australia,Management,1
68470d6d-8b58-40a7-80f7-394e30c7e1c4,Operations Dashboard,9/04/2025,user21@company.com,Kimberly Maynard,Victoria,Reporting Staff,19
d0d1cdb4-69e9-4ba7-a2b2-c76f19eadfd6,Operations Dashboard,9/04/2025,user21@company.com,Kimberly Maynard,Victoria,Reporting Staff,21
c730e5ef-9132-4bfb-9d15-0e7f7230a9c0,Operations Dashboard,9/04/2025,user12@company.com,Kimberly Smith,Western Australia,Planners,3
bf9f3d32-c81e-4e79-83bd-7c1831102e62,Client Engagement Dashboard,9/04/2025,user22@company.com,Laurie Wallace,Queensland,Reporting Staff,2
7ffd47e8-9d7c-427c-8802-13efd4522b46,Operations Dashboard,9/04/2025,user25@company.com,Mary Alvarez,New South Wales,Support Staff,22
de6b26ee-6f0b-4a4f-8def-75cf6818ec4e,Client Engagement Dashboard,9/04/2025,user25@company.com,Mary Alvarez,New South Wales,Support Staff,30
6b0e61f5-e1be-468b-8ee6-5b9a19df2db2,Client Engagement Dashboard,9/04/2025,user39@company.com,Melanie Johnson,South Australia,Support Staff,12
d33cfba8-953e-41c8-9365-f3c5e1ef6154,Management Dashboard,9/04/2025,user20@company.com,Michelle Kelley,Western Australia,Planners,30
466ac4b7-b025-4817-a2ec-5457d47a6d7b,Client Engagement Dashboard,9/04/2025,user20@company.com,Michelle Kelley,Western Australia,Planners,3
8f8ace4d-80dc-4797-a195-167d060f56cd,Operations Dashboard,9/04/2025,user34@company.com,Ryan Sanchez,New South Wales,Reporting Staff,252
867d89cd-21c1-41f6-9f44-7580ecdc15a5,Client Engagement Dashboard,9/04/2025,user34@company.com,Ryan Sanchez,New South Wales,Reporting Staff,264
a3c26a4a-4d95-446a-bfc3-bfe01b8a82f8,Client Engagement Dashboard,9/04/2025,user1@company.com,Norma Fisher,Victoria,Reporting Staff,22
5bef831c-1c8f-45ae-9d68-c06367b63752,Client Engagement Dashboard,9/04/2025,user1@company.com,Norma Fisher,Victoria,Reporting Staff,12
4e1f5f48-5e30-4da2-82aa-4ca1fd333aee,Management Dashboard,9/04/2025,user1@company.com,Norma Fisher,Victoria,Reporting Staff,11
b3d3d823-7a82-489f-a905-713562af4f8c,Scorecard Dashboard,9/04/2025,user1@company.com,Norma Fisher,Victoria,Reporting Staff,27
2907f33b-f518-4205-b57f-18ac195274a6,Management Dashboard,9/04/2025,user26@company.com,Peter Mcdowell,Victoria,Support Staff,17
ae9ffef8-9c2b-4588-8504-5ce909494c9e,Operations Dashboard,9/04/2025,user27@company.com,Sarah Villanueva,New South Wales,Reporting Staff,13
224e9ac9-db80-4ae4-9123-6c0038781d42,Management Dashboard,9/04/2025,user27@company.com,Sarah Villanueva,New South Wales,Reporting Staff,25
af4b9028-6a22-436d-a962-81bccac8ad7c,Operations Dashboard,9/04/2025,user7@company.com,Stephanie Collins,Queensland,Planners,32
bfa8079f-ebe8-4728-a0da-88b5fc94a25b,Client Engagement Dashboard,9/04/2025,user7@company.com,Stephanie Collins,Queensland,Planners,23
f004f164-233f-422b-baf9-6d0351151967,Client Engagement Dashboard,9/04/2025,user7@company.com,Stephanie Collins,Queensland,Planners,7
1c851831-9e88-4bc7-939c-af0afa30518a,Client Engagement Dashboard,9/04/2025,user7@company.com,Stephanie Collins,Queensland,Planners,30
c5911957-c575-4df5-b3ca-0f0d29348ea7,Operations Dashboard,9/04/2025,user30@company.com,Stephanie Lawrence,South Australia,Enablement,28
5889a47b-be2e-45b8-b76a-5251627a20d4,Management Dashboard,9/04/2025,user8@company.com,Stephanie Sutton,Victoria,Enablement,31
ba17beb3-dd3d-416d-86f6-a6656305f3ff,Management Dashboard,9/04/2025,user8@company.com,Stephanie Sutton,Victoria,Enablement,27
